Date,Sector,Universe Gross Sales EUR M,Universe Net Sales EUR M
01/01/2015,Sector_106,1.28783316,-4.23673624
01/01/2015,Sector_107,834.8712866,-255.3227381
01/01/2015,Sector_108,3.28389751,2.452781
01/01/2015,Sector_109,66.94283814,-130.8755584
01/01/2015,Sector_110,37.60587003,-5.10465565
01/01/2015,Sector_111,96.98953707,-248.3795786
01/01/2015,Sector_112,13.19684438,-15.27154889
01/01/2015,Sector_113,5.27691905,0.2409834
01/01/2015,Sector_114,3.18194819,-10.54128751
01/01/2015,Sector_115,0.00396985,-0.13632167
01/01/2015,Sector_116,27.91643292,-7.48645559
01/01/2015,Sector_117,2.48740307,-20.2275651
01/01/2015,Sector_118,4346.451761,128.999837
01/01/2015,Sector_119,387.4002941,94.986933
01/01/2015,Sector_120,1.13147951,0.48627448
01/01/2015,Sector_121,133.997355,-73.25974205
01/01/2015,Sector_122,1146.992742,-259.3409183
01/01/2015,Sector_123,138.8721167,1.60510167
01/01/2015,Sector_124,143.2436569,29.75517386
01/01/2015,Sector_125,1.54033417,1.34076941
01/01/2015,Sector_127,0.06153977,0.00367236
01/01/2015,Sector_128,87.67592007,37.60605562
01/01/2015,Sector_129,3.98539321,-3.73611303
01/01/2015,Sector_132,21.22456105,-73.13691879
01/01/2015,Sector_133,0.00200806,-0.00543178
01/01/2015,Sector_134,0,0
01/01/2015,Sector_135,262.5808147,87.54617083
01/01/2015,Sector_136,84.49493688,-59.56914101
01/01/2015,Sector_137,21.80011484,-56.40492482
01/01/2015,Sector_138,38.706154,-17.59927546
01/01/2015,Sector_139,57.36789933,-28.0441394
01/01/2015,Sector_140,365.5920009,188.1162775
01/01/2015,Sector_141,245.4210255,-57.11166389
01/01/2015,Sector_142,46.09424086,-2.51853547
01/01/2015,Sector_143,52.03784627,-15.40652618
01/01/2015,Sector_144,37.92745417,17.58287144
01/01/2015,Sector_145,166.5275554,36.14158742
01/01/2015,Sector_146,963.0220722,268.1314179
01/01/2015,Sector_147,14.0753736,6.10863016
01/01/2015,Sector_148,59.48544415,18.54973853
01/01/2015,Sector_149,78.19682759,1.14301837
01/01/2015,Sector_150,49.32459624,-216.3438135
01/01/2015,Sector_151,309.0802919,134.0547854
01/01/2015,Sector_152,503.3433857,133.5601583
01/01/2015,Sector_153,454.145071,181.0308458
01/01/2015,Sector_154,49.02424993,-62.7212463
01/01/2015,Sector_155,10.48483048,8.52143733
01/01/2015,Sector_156,329.30448,88.77298731
01/01/2015,Sector_157,52.82233065,38.25613283
01/01/2015,Sector_158,33.31933839,20.91770732
01/01/2015,Sector_159,62.90383982,0.11008513
01/01/2015,Sector_160,49.7357363,25.11446033
01/01/2015,Sector_161,11.17033854,-2.3756272
01/01/2015,Sector_162,145.9747545,43.12628856
01/01/2015,Sector_163,100.8581828,-128.8201231
01/01/2015,Sector_164,2.92711714,-5.19725599
01/01/2015,Sector_165,0.43637962,0.15379736
01/01/2015,Sector_166,30.69305741,-4.49298518
01/01/2015,Sector_167,8.18679106,1.0932251
01/01/2015,Sector_168,1871.379597,515.3984025
01/01/2015,Sector_169,163.3885616,105.1585735
01/01/2015,Sector_170,87.48050445,4.52464653
01/01/2015,Sector_171,3107.547605,1636.320828
01/01/2015,Sector_172,10.099991,6.1421325
01/01/2015,Sector_174,10.15715739,2.72836101
01/01/2015,Sector_175,26.18320492,-7.02174415
01/01/2015,Sector_176,46.27192694,11.04729257
01/02/2015,Sector_0,2378.999353,1608.412995
01/02/2015,Sector_1,2014.022846,1361.156574
01/02/2015,Sector_2,231.4232111,116.2724228
01/02/2015,Sector_3,605.836125,-53.83527117
01/02/2015,Sector_4,5.00140775,0.68697424
01/02/2015,Sector_5,682.9776682,92.98611966
01/02/2015,Sector_6,205.879239,162.4771813
01/02/2015,Sector_7,126.5214257,36.83093819
01/02/2015,Sector_8,139.5853813,0.64180637
01/02/2015,Sector_9,122.7117383,36.17781898
01/02/2015,Sector_10,7.04415531,5.31457654
01/02/2015,Sector_11,2.9372665,0.68945423
01/02/2015,Sector_12,234.9179042,-129.6922318
01/02/2015,Sector_13,84.7681545,-164.3773637
01/02/2015,Sector_14,0.76650616,0.18320724
01/02/2015,Sector_15,8.36802055,7.26055891
01/02/2015,Sector_16,2796.158848,1601.269738
01/02/2015,Sector_17,713.6970535,236.1140018
01/02/2015,Sector_18,2776.278356,1796.187978
01/02/2015,Sector_19,366.0299729,107.2060398
01/02/2015,Sector_20,1435.281215,-342.5912386
01/02/2015,Sector_21,2033.601552,399.6354427
01/02/2015,Sector_22,525.6267715,-298.4699306
01/02/2015,Sector_23,712.7808585,222.2455333
01/02/2015,Sector_24,426.6274488,269.2565269
01/02/2015,Sector_25,990.4606322,313.8497238
01/02/2015,Sector_26,6.66797826,-26.66840692
01/02/2015,Sector_27,5250.334113,2371.638476
01/02/2015,Sector_28,103.1045802,-8.1176145
01/02/2015,Sector_29,21.88949608,-38.91292562
01/02/2015,Sector_30,0.00675225,-0.01794121
01/02/2015,Sector_31,657.7650153,-55.52745401
01/02/2015,Sector_32,3682.002131,288.2290779
01/02/2015,Sector_33,2054.514138,424.9848465
01/02/2015,Sector_34,21.31936589,-30.60364244
01/02/2015,Sector_35,53.20212603,26.12446043
01/02/2015,Sector_37,13.47455928,12.41406082
01/02/2015,Sector_38,364.2734806,-310.5449888
01/02/2015,Sector_39,2.97909869,0.48488021
01/02/2015,Sector_40,16.79755703,-15.07788246
01/02/2015,Sector_41,9.70510531,-4.3349435
01/02/2015,Sector_42,38.41904334,-40.72800661
01/02/2015,Sector_44,3.64674782,3.39790743
01/02/2015,Sector_45,0,0
01/02/2015,Sector_46,14.62274198,8.6989673
01/02/2015,Sector_47,11.11226321,5.79544589
01/02/2015,Sector_50,13.94720678,13.52464404
01/02/2015,Sector_52,0,0
01/02/2015,Sector_53,88.1733971,-35.63526426
01/02/2015,Sector_54,1.40828102,1.39810395
01/02/2015,Sector_55,1304.850979,357.6553635
01/02/2015,Sector_56,1686.874616,122.6488398
01/02/2015,Sector_57,587.3835769,386.122037
01/02/2015,Sector_59,495.7287419,-230.0554659
01/02/2015,Sector_61,131.420913,-19.49406083
01/02/2015,Sector_62,1123.674329,465.2679226
01/02/2015,Sector_63,0.10110373,-2.47405129
01/02/2015,Sector_64,19.70752862,-2.78912731
01/02/2015,Sector_65,1257.96145,491.3758052
01/02/2015,Sector_66,367.0157862,184.2891511
01/02/2015,Sector_67,239.3747565,172.3213799
01/02/2015,Sector_68,29.94249783,-7.18611389
01/02/2015,Sector_69,0,0
01/02/2015,Sector_70,12.72653916,-58.42128867
01/02/2015,Sector_71,0.11776222,0.08687241
01/02/2015,Sector_72,0.00016,-0.3585796
01/02/2015,Sector_73,27.22108755,-5.56162164
01/02/2015,Sector_75,60.48742584,6.20638376
01/02/2015,Sector_76,689.0955916,-25.53638356
01/02/2015,Sector_77,2.13977288,-7.58404674
01/02/2015,Sector_78,0,0
01/02/2015,Sector_79,2.82001296,2.71363859
01/02/2015,Sector_80,1738.685423,348.0589673
01/02/2015,Sector_81,86.05759657,34.40973597
01/02/2015,Sector_82,887.0262695,362.977098
01/02/2015,Sector_83,31.02509801,20.29859948
01/02/2015,Sector_84,4374.14807,1900.685669
01/02/2015,Sector_85,210.7986821,55.41985995
01/02/2015,Sector_86,1036.03944,653.6753291
01/02/2015,Sector_87,704.3049026,322.2268834
01/02/2015,Sector_88,0,0
01/02/2015,Sector_89,3.29684658,2.45174389
01/02/2015,Sector_91,72.79464669,-36.40503342
01/02/2015,Sector_92,2.45933205,-6.75436462
01/02/2015,Sector_93,464.8415422,309.6393521
01/02/2015,Sector_94,13.61519131,-8.81970503
01/02/2015,Sector_95,1706.064881,252.5705457
01/02/2015,Sector_96,1585.16226,279.2344593
01/02/2015,Sector_97,57.5509602,-45.45269834
01/02/2015,Sector_98,2.80646901,-7.49928836
01/02/2015,Sector_99,219.5934529,-261.9526336
01/02/2015,Sector_101,48.15667613,-7.22626734
01/02/2015,Sector_102,1072.344806,619.1423848
01/02/2015,Sector_103,0.88909748,0.51067621
01/02/2015,Sector_104,46.84178263,11.38886812
01/02/2015,Sector_105,124.1717453,-3.70517453
01/02/2015,Sector_106,4.67435699,0.44238183
01/02/2015,Sector_107,1082.503819,179.2080509
01/02/2015,Sector_108,3.73210396,1.91019449
01/02/2015,Sector_109,70.84790612,-5.94446207
01/02/2015,Sector_110,22.51977976,-7.28567933
01/02/2015,Sector_111,123.9319956,-96.311775
01/02/2015,Sector_112,16.71949636,-8.7015511
01/02/2015,Sector_113,2.14357667,-1.96123432
01/02/2015,Sector_114,2.010573,-12.5558329
01/02/2015,Sector_115,0.03953785,0.00038536
01/02/2015,Sector_116,23.00577622,-24.91965793
01/02/2015,Sector_117,1.23742591,-2.26807299
01/02/2015,Sector_118,3497.029519,-973.9260188
01/02/2015,Sector_119,357.4933599,-22.69914886
01/02/2015,Sector_120,3.45429692,2.74751262
01/02/2015,Sector_121,140.4306526,25.42894437
01/02/2015,Sector_122,1889.550618,171.8311546
01/02/2015,Sector_123,161.4531268,13.81810313
01/02/2015,Sector_124,187.732975,98.57866557
01/02/2015,Sector_125,3.65757414,3.41585433
01/02/2015,Sector_127,0.06543107,-0.13462768
01/02/2015,Sector_128,105.9887643,43.14970311
01/02/2015,Sector_129,3.24661366,-2.87671607
01/02/2015,Sector_132,32.23597956,-44.16063785
01/02/2015,Sector_133,0.03724952,0.0193869
01/02/2015,Sector_134,0,0
01/02/2015,Sector_135,95.22978637,-170.4386973
01/02/2015,Sector_136,123.611344,-6.09533481
01/02/2015,Sector_137,14.48081566,1.11060225
01/02/2015,Sector_138,30.88925584,-15.53470589
01/02/2015,Sector_139,54.30923774,-40.40977439
01/02/2015,Sector_140,268.7931452,5.92573241
01/02/2015,Sector_141,309.9174444,80.68192685
01/02/2015,Sector_142,44.57821338,-8.83051623
01/02/2015,Sector_143,67.35514658,-39.18646252
01/02/2015,Sector_144,44.90651663,25.5811619
01/02/2015,Sector_145,237.1323609,106.1673572
01/02/2015,Sector_146,856.3782558,272.2467299
01/02/2015,Sector_147,13.14062775,-0.95330583
01/02/2015,Sector_148,53.36629015,-2.86896604
01/02/2015,Sector_149,74.82695137,3.44983473
01/02/2015,Sector_150,54.05391951,-189.122507
01/02/2015,Sector_151,150.3634515,-14.20759402
01/02/2015,Sector_152,659.9779093,291.4173928
01/02/2015,Sector_153,465.8655998,53.2529481
01/02/2015,Sector_154,63.79144359,-13.32479183
01/02/2015,Sector_155,13.32289999,6.96088673
01/02/2015,Sector_156,287.2755411,-112.5060883
01/02/2015,Sector_157,44.27548526,6.13330745
01/02/2015,Sector_158,12.31985012,-10.42125691
01/02/2015,Sector_159,92.11092966,20.05298136
01/02/2015,Sector_160,9.19384439,-34.6695533
01/02/2015,Sector_161,11.21587248,-0.88086797
01/02/2015,Sector_162,85.65095106,-75.98515512
01/02/2015,Sector_163,105.789695,-60.61750727
01/02/2015,Sector_164,2.32077691,-1.93881943
01/02/2015,Sector_165,0.4343993,0.15573225
01/02/2015,Sector_166,198.6937561,122.607856
01/02/2015,Sector_167,8.26357573,3.75145171
01/02/2015,Sector_168,2159.54072,653.0140092
01/02/2015,Sector_169,225.1013394,175.5431155
01/02/2015,Sector_170,105.6361153,4.77729533
01/02/2015,Sector_171,3176.543438,1728.533496
01/02/2015,Sector_172,13.76035,4.32758583
01/02/2015,Sector_174,5.32635208,-4.2853651
01/02/2015,Sector_175,51.04056402,28.94220418
01/02/2015,Sector_176,26.21067335,-37.83738152
01/03/2015,Sector_0,2315.931076,1260.568134
01/03/2015,Sector_1,2412.949984,1477.678015
01/03/2015,Sector_2,179.5837343,-13.99467513
01/03/2015,Sector_3,769.5046808,86.0993229
01/03/2015,Sector_4,4.83530635,2.67228443
01/03/2015,Sector_5,1229.098571,497.6251127
01/03/2015,Sector_6,178.1718098,141.9147997
01/03/2015,Sector_7,115.8105092,37.13349572
01/03/2015,Sector_8,226.3668708,39.09413264
01/03/2015,Sector_9,133.3587424,6.93102396
01/03/2015,Sector_10,4.36253903,0.00779463
01/03/2015,Sector_11,1.81773066,-2.82884045
01/03/2015,Sector_12,113.0095217,-29.74842904
01/03/2015,Sector_13,85.2949248,-322.519884
01/03/2015,Sector_14,0.649839,-0.285552
01/03/2015,Sector_15,3.18210339,2.23107466
01/03/2015,Sector_16,3186.819655,1985.573222
01/03/2015,Sector_17,868.0431128,371.219443
01/03/2015,Sector_18,3180.628545,1428.175922
01/03/2015,Sector_19,338.6297743,151.8451821
01/03/2015,Sector_20,2044.449311,559.5431109
01/03/2015,Sector_21,2214.946273,141.4425625
01/03/2015,Sector_22,397.584875,-414.7385077
01/03/2015,Sector_23,461.0982938,-98.83349833
01/03/2015,Sector_24,565.9271854,326.8660103
01/03/2015,Sector_25,1657.99149,941.8158677
01/03/2015,Sector_26,65.8145444,41.6584146
01/03/2015,Sector_27,4959.789636,1442.043064
01/03/2015,Sector_28,64.30425051,-55.75341186
01/03/2015,Sector_29,26.7751568,-16.87535724
01/03/2015,Sector_30,0.01647283,0.01647283
01/03/2015,Sector_31,696.6577315,-91.80478796
01/03/2015,Sector_32,4378.262779,-253.2874403
01/03/2015,Sector_33,2636.410657,63.39296617
01/03/2015,Sector_34,30.90234084,-43.39675692
01/03/2015,Sector_35,47.35310101,3.68751031
01/03/2015,Sector_37,37.80034919,36.01946864
01/03/2015,Sector_38,512.206924,29.64707245
01/03/2015,Sector_39,3.24484023,0.61532046
01/03/2015,Sector_40,10.64015323,-23.52472114
01/03/2015,Sector_41,8.45460847,-8.01841787
01/03/2015,Sector_42,18.75917019,-10.54720606
01/03/2015,Sector_44,3.43867,2.835952
01/03/2015,Sector_46,5.29052054,-0.71325291
01/03/2015,Sector_47,5.13814024,-1.60259663
01/03/2015,Sector_50,3.72446039,-2.43752714
01/03/2015,Sector_52,0,0
01/03/2015,Sector_53,86.87103271,23.03152885
01/03/2015,Sector_54,7.84651099,-3.41415893
01/03/2015,Sector_55,1140.624896,172.7561745
01/03/2015,Sector_56,1815.385704,-380.607966
01/03/2015,Sector_57,484.0449782,241.766679
01/03/2015,Sector_59,675.464324,83.12507913
01/03/2015,Sector_61,93.51542999,-30.6184647
01/03/2015,Sector_62,1717.559337,373.7517246
01/03/2015,Sector_63,0,-3.71976903
01/03/2015,Sector_64,25.84595019,-1.83582438
01/03/2015,Sector_65,1375.753117,486.9781462
01/03/2015,Sector_66,473.8157359,336.2711881
01/03/2015,Sector_67,261.680623,201.1105148
01/03/2015,Sector_68,27.08583001,1.91309239
01/03/2015,Sector_69,0,0
01/03/2015,Sector_70,17.45541731,-76.13947551
01/03/2015,Sector_71,0.12828352,0.02479868
01/03/2015,Sector_72,0.215712,-0.20352135
01/03/2015,Sector_73,26.66206264,-19.57525926
01/03/2015,Sector_75,51.78771506,-16.87725313
01/03/2015,Sector_76,891.4550248,-202.295464
01/03/2015,Sector_77,2.09916372,-26.19942481
01/03/2015,Sector_78,0,-0.00228931
01/03/2015,Sector_79,0.74759239,0.53815855
01/03/2015,Sector_80,1760.120675,-320.6393084
01/03/2015,Sector_81,53.61072808,-26.89776797
01/03/2015,Sector_82,1370.760579,3.36781613
01/03/2015,Sector_83,19.73086504,10.30763921
01/03/2015,Sector_84,6100.871419,3020.521812
01/03/2015,Sector_85,319.9864118,181.478285
01/03/2015,Sector_86,2197.302389,1695.312762
01/03/2015,Sector_87,951.5270403,337.9825954
01/03/2015,Sector_88,0,0
01/03/2015,Sector_89,0.74645282,-4.13677102
01/03/2015,Sector_91,61.17808986,-108.9365432
01/03/2015,Sector_92,2.52885399,-9.09870578
01/03/2015,Sector_93,799.7265669,506.8164131
01/03/2015,Sector_94,17.09169833,3.9238804
01/03/2015,Sector_95,2087.452435,-206.529085
01/03/2015,Sector_96,2150.817977,194.6141991
01/03/2015,Sector_97,89.77202192,-6.63146131
01/03/2015,Sector_98,4.07221545,1.07287729
01/03/2015,Sector_99,395.3527817,-360.9922925
01/03/2015,Sector_101,66.96610536,-32.94052434
01/03/2015,Sector_102,1094.063361,-91.100084
01/03/2015,Sector_103,2.13288969,-0.30964528
01/03/2015,Sector_104,25.6723279,-43.92238383
01/03/2015,Sector_105,204.9973642,67.20261013
01/03/2015,Sector_106,3.42782341,0.75372032
01/03/2015,Sector_107,1342.481921,315.7575892
01/03/2015,Sector_108,6.704676,4.792361
01/03/2015,Sector_109,197.3748287,91.63486057
01/03/2015,Sector_110,48.38007602,-8.46676789
01/03/2015,Sector_111,196.8903923,-181.5736357
01/03/2015,Sector_112,14.94937292,-19.63042278
01/03/2015,Sector_113,1.18693172,-12.00275051
01/03/2015,Sector_114,1.7491514,-28.68880923
01/03/2015,Sector_115,0.0371071,-0.01641482
01/03/2015,Sector_116,18.63722867,-12.16368328
01/03/2015,Sector_117,8.20378408,-0.99281089
01/03/2015,Sector_118,4481.355548,-1453.236674
01/03/2015,Sector_119,379.9492999,-30.19056765
01/03/2015,Sector_120,1.66272825,0.750118
01/03/2015,Sector_121,174.844858,-8.86399558
01/03/2015,Sector_122,1682.236771,-274.2903196
01/03/2015,Sector_123,178.5326723,-18.3078589
01/03/2015,Sector_124,175.3841591,5.84756238
01/03/2015,Sector_125,12.1373118,10.62514084
01/03/2015,Sector_127,1.555679,1.503881
01/03/2015,Sector_128,117.2185289,45.85128261
01/03/2015,Sector_129,17.43620932,9.02040557
01/03/2015,Sector_132,117.495359,41.25692123
01/03/2015,Sector_133,0.00375666,-0.00914685
01/03/2015,Sector_134,0,0
01/03/2015,Sector_135,114.6783454,-181.1417933
01/03/2015,Sector_136,63.17908568,-16.77662472
01/03/2015,Sector_137,45.32163036,-13.15328243
01/03/2015,Sector_138,27.91998465,-71.2171081
01/03/2015,Sector_139,44.45993488,-52.55727469
01/03/2015,Sector_140,549.4795112,152.5897061
01/03/2015,Sector_141,443.8966274,104.0114515
01/03/2015,Sector_142,84.34653826,30.69919931
01/03/2015,Sector_143,74.89134283,-1.30714613
01/03/2015,Sector_144,77.84408479,13.96319666
01/03/2015,Sector_145,285.2569966,127.2278102
01/03/2015,Sector_146,1228.707574,309.3009446
01/03/2015,Sector_147,26.38698915,15.92550146
01/03/2015,Sector_148,53.53796825,23.04745867
01/03/2015,Sector_149,60.53464159,-36.05881003
01/03/2015,Sector_150,81.72310734,-132.6352862
01/03/2015,Sector_151,226.3075455,69.95364345
01/03/2015,Sector_152,584.1031917,220.4853987
01/03/2015,Sector_153,574.5616255,-109.0806777
01/03/2015,Sector_154,96.98123281,4.82601783
01/03/2015,Sector_155,28.90811903,15.81101897
01/03/2015,Sector_156,471.4583047,42.48207748
01/03/2015,Sector_157,28.90007192,-19.03656212
01/03/2015,Sector_158,21.82003901,8.28913951
01/03/2015,Sector_159,106.2091277,-11.77973708
01/03/2015,Sector_160,25.6086539,-12.05872606
01/03/2015,Sector_161,19.61318808,0.88977828
01/03/2015,Sector_162,105.5341337,-38.14476484
01/03/2015,Sector_163,173.5697973,-156.0893179
01/03/2015,Sector_164,15.44121433,9.2063733
01/03/2015,Sector_165,0.4678065,-0.14694438
01/03/2015,Sector_166,157.7952218,130.4868602
01/03/2015,Sector_167,7.6210329,1.57891393
01/03/2015,Sector_168,3217.148902,1196.718712
01/03/2015,Sector_169,263.6180577,207.5797068
01/03/2015,Sector_170,161.657955,113.3600292
01/03/2015,Sector_171,4290.752997,2331.726348
01/03/2015,Sector_172,15.796565,7.76790533
01/03/2015,Sector_174,7.89664036,-3.64734454
01/03/2015,Sector_175,20.1224464,-28.48000522
01/03/2015,Sector_176,64.59458618,-0.35724738
01/04/2015,Sector_0,2190.591724,1415.235368
01/04/2015,Sector_1,1656.68091,873.981758
01/04/2015,Sector_2,199.5897174,6.61141513
01/04/2015,Sector_3,699.6932874,105.4122025
01/04/2015,Sector_4,2.44479542,0.24524814
01/04/2015,Sector_5,1074.796201,617.8323863
01/04/2015,Sector_6,175.102314,146.3312533
01/04/2015,Sector_7,91.7838302,27.26630614
01/04/2015,Sector_8,205.5302104,55.98703266
01/04/2015,Sector_9,129.2177992,20.16233297
01/04/2015,Sector_10,2.31276158,-3.08033937
01/04/2015,Sector_11,1.58611311,-0.10669009
01/04/2015,Sector_12,245.3514994,16.72757251
01/04/2015,Sector_13,80.51325078,-262.6271019
01/04/2015,Sector_14,0.68120775,0.02255843
01/04/2015,Sector_15,1.40462671,-1.24172422
01/04/2015,Sector_16,2229.749742,520.3259683
01/04/2015,Sector_17,907.0367457,534.9623578
01/04/2015,Sector_18,2269.906478,294.5433045
01/04/2015,Sector_19,310.6189649,129.7675328
01/04/2015,Sector_20,1603.18606,350.4134468
01/04/2015,Sector_21,2136.933098,496.6749021
01/04/2015,Sector_22,516.197783,-76.25221565
01/04/2015,Sector_23,462.6844642,141.546159
01/04/2015,Sector_24,364.1551778,87.97799764
01/04/2015,Sector_25,1278.569585,616.4803155
01/04/2015,Sector_26,18.3729228,7.28762931
01/04/2015,Sector_27,3554.257885,244.4277268
01/04/2015,Sector_28,143.0359418,93.85973516
01/04/2015,Sector_29,38.58204971,17.29037985
01/04/2015,Sector_30,0,0
01/04/2015,Sector_31,690.626245,223.4078321
01/04/2015,Sector_32,3856.762487,574.9703683
01/04/2015,Sector_33,2566.045588,216.1879436
01/04/2015,Sector_34,40.38148778,2.12664688
01/04/2015,Sector_35,86.39734138,-38.15583621
01/04/2015,Sector_37,22.74465148,17.98484415
01/04/2015,Sector_38,1007.80121,579.720347
01/04/2015,Sector_39,1.15936867,0.37227554
01/04/2015,Sector_40,13.68922427,-8.46393537
01/04/2015,Sector_41,36.98971056,22.37425498
01/04/2015,Sector_42,43.01957554,19.67722228
01/04/2015,Sector_44,5.14869578,4.4352461
01/04/2015,Sector_46,3.05032221,-1.66889585
01/04/2015,Sector_47,15.16581847,11.79858515
01/04/2015,Sector_50,0.89049717,-0.45612505
01/04/2015,Sector_52,0,0
01/04/2015,Sector_53,63.96230516,-5.8306265
01/04/2015,Sector_54,3.85121338,0.95560594
01/04/2015,Sector_55,1025.843004,137.2085619
01/04/2015,Sector_56,1616.124918,-112.1316422
01/04/2015,Sector_57,452.3647747,272.6866637
01/04/2015,Sector_59,361.4502587,-91.27159857
01/04/2015,Sector_61,69.89853482,7.81864537
01/04/2015,Sector_62,1569.872742,355.3993909
01/04/2015,Sector_63,0.09770128,-3.94014607
01/04/2015,Sector_64,44.14538046,17.34007476
01/04/2015,Sector_65,950.9447438,-27.94471908
01/04/2015,Sector_66,336.8634975,139.864446
01/04/2015,Sector_67,179.60612,114.5695928
01/04/2015,Sector_68,30.29422139,7.75041517
01/04/2015,Sector_69,0,0
01/04/2015,Sector_70,36.07756703,-67.29217496
01/04/2015,Sector_71,0.05735892,-0.74957801
01/04/2015,Sector_72,0.00761788,-0.51369868
01/04/2015,Sector_73,41.0838647,9.84611666
01/04/2015,Sector_75,85.97399405,10.52463505
01/04/2015,Sector_76,2531.837389,386.9283607
01/04/2015,Sector_77,3.26751038,-8.44177868
01/04/2015,Sector_78,0.27883341,0.22702874
01/04/2015,Sector_79,0.91225649,0.70296091
01/04/2015,Sector_80,1382.769448,-460.3343577
01/04/2015,Sector_81,87.53507613,-10.26449962
01/04/2015,Sector_82,1064.17016,-40.21779027
01/04/2015,Sector_83,10.85236922,3.73111188
01/04/2015,Sector_84,4425.499214,883.3072957
01/04/2015,Sector_85,219.7314966,72.30980024
01/04/2015,Sector_86,2194.045015,1664.254928
01/04/2015,Sector_87,1214.766258,415.0779205
01/04/2015,Sector_88,0,0
01/04/2015,Sector_89,0.7298783,-0.37471656
01/04/2015,Sector_91,91.14459247,-28.39998409
01/04/2015,Sector_92,2.61203225,-3.62474147
01/04/2015,Sector_93,728.7098576,433.6518404
01/04/2015,Sector_94,13.83981864,-6.36648814
01/04/2015,Sector_95,1653.787147,-234.1022771
01/04/2015,Sector_96,1595.979446,-226.3940177
01/04/2015,Sector_97,58.04753497,-18.18478099
01/04/2015,Sector_98,3.31228766,1.21789228
01/04/2015,Sector_99,871.496924,-98.08903338
01/04/2015,Sector_101,278.081861,122.1751466
01/04/2015,Sector_102,731.1822625,1.99007739
01/04/2015,Sector_103,0.61410626,-9.59904816
01/04/2015,Sector_104,25.71669922,-41.3123302
01/04/2015,Sector_105,134.1565439,-46.98748821
01/04/2015,Sector_106,10.9091264,3.76382576
01/04/2015,Sector_107,1250.706969,301.085301
01/04/2015,Sector_108,5.073183,3.703404
01/04/2015,Sector_109,186.4303606,50.09018518
01/04/2015,Sector_110,81.44606615,7.61412894
01/04/2015,Sector_111,122.3202043,-181.0644202
01/04/2015,Sector_112,11.21162433,-16.93805918
01/04/2015,Sector_113,7.89283367,3.67688245
01/04/2015,Sector_114,0.86977177,-20.48794482
01/04/2015,Sector_115,0.01502906,-0.14770858
01/04/2015,Sector_116,18.62459221,-3.02180466
01/04/2015,Sector_117,1.70337276,-0.78760894
01/04/2015,Sector_118,3030.193657,-1478.089999
01/04/2015,Sector_119,417.4661267,93.28072792
01/04/2015,Sector_120,1.64903611,0.49501288
01/04/2015,Sector_121,176.7079228,-127.7867893
01/04/2015,Sector_122,1712.99554,-358.3385823
01/04/2015,Sector_123,212.809037,-18.46807627
01/04/2015,Sector_124,255.9426036,75.96219891
01/04/2015,Sector_125,1.69170927,1.287718
01/04/2015,Sector_127,1.25986616,1.0073102
01/04/2015,Sector_128,169.2100996,44.70656381
01/04/2015,Sector_129,28.78439546,6.36337003
01/04/2015,Sector_132,114.9695328,20.62236244
01/04/2015,Sector_133,0.05447536,-0.12337043
01/04/2015,Sector_134,0,0
01/04/2015,Sector_135,208.7247158,-37.8689978
01/04/2015,Sector_136,112.7671168,67.65088141
01/04/2015,Sector_137,51.19157666,-31.50357886
01/04/2015,Sector_138,22.41709279,-45.95371843
01/04/2015,Sector_139,38.36327463,-41.0609447
01/04/2015,Sector_140,426.8886259,-21.55652918
01/04/2015,Sector_141,449.6715943,-5.31822139
01/04/2015,Sector_142,54.79191523,-36.00115088
01/04/2015,Sector_143,123.3361475,69.71226708
01/04/2015,Sector_144,39.85389296,5.30386718
01/04/2015,Sector_145,199.5632535,39.01722077
01/04/2015,Sector_146,858.6822862,169.5402911
01/04/2015,Sector_147,11.70004377,-10.11121453
01/04/2015,Sector_148,64.4990493,35.45427077
01/04/2015,Sector_149,69.94177539,7.87423483
01/04/2015,Sector_150,54.96767545,-180.4342795
01/04/2015,Sector_151,187.0309074,77.01852188
01/04/2015,Sector_152,719.998316,153.8291546
01/04/2015,Sector_153,333.4308439,-76.51509835
01/04/2015,Sector_154,89.88112159,17.36998541
01/04/2015,Sector_155,8.24498241,-9.5707344
01/04/2015,Sector_156,343.5215649,78.37846563
01/04/2015,Sector_157,26.56453257,-13.73485189
01/04/2015,Sector_158,11.62016581,-8.22695108
01/04/2015,Sector_159,79.54579244,5.25804112
01/04/2015,Sector_160,6.9200561,-11.06469298
01/04/2015,Sector_161,10.65360986,-0.64006085
01/04/2015,Sector_162,73.10660077,-81.38780403
01/04/2015,Sector_163,81.20230204,-169.9191421
01/04/2015,Sector_164,3.07833642,-14.51380706
01/04/2015,Sector_165,0.84536455,-0.03089039
01/04/2015,Sector_166,157.8279751,130.7072195
01/04/2015,Sector_167,6.26209411,1.27083001
01/04/2015,Sector_168,2526.198753,682.7699124
01/04/2015,Sector_169,248.196968,171.1544557
01/04/2015,Sector_170,160.9278581,81.5701565
01/04/2015,Sector_171,3391.089456,1295.230589
01/04/2015,Sector_172,12.23774,0.60563965
01/04/2015,Sector_174,10.05221873,-0.91343541
01/04/2015,Sector_175,35.55735541,15.66811284
01/04/2015,Sector_176,31.84304662,15.44438488
01/05/2015,Sector_0,1683.635096,876.7876923
01/05/2015,Sector_1,1373.431927,366.447334
01/05/2015,Sector_2,111.1256829,-93.94536898
